Index	Uniprot_ID	Protein_names	Length	Organism_ID	Gene_name	Subcellular_location	GO(CC)	Tissue_specificity	GeneID	PDB	Degree	mean_score_top_10_pred
1017	P49768	Presenilin-1 (PS-1) (EC 3.4.23.-) (Protein S182) [Cleaved into: Presenilin-1 NTF subunit; Presenilin-1 CTF subunit; Presenilin-1 CTF12 (PS1-CTF12)]	467	9606	PSEN1	Endoplasmic reticulum {ECO:0000269|PubMed:25394380}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:10593990, ECO:0000269|PubMed:8574969, ECO:0000269|PubMed:9738936, ECO:0000305|PubMed:10037471, ECO:0000305|PubMed:15274632}; Multi-pass membrane protein {ECO:0000269|PubMed:25043039, ECO:0000269|PubMed:25918421, ECO:0000269|PubMed:26280335, ECO:0000269|PubMed:26623517, ECO:0000269|PubMed:30598546, ECO:0000269|PubMed:30630874}. Golgi apparatus membrane {ECO:0000269|PubMed:10593990, ECO:0000269|PubMed:8574969, ECO:0000305|PubMed:10037471, ECO:0000305|PubMed:15274632}; Multi-pass membrane protein {ECO:0000269|PubMed:25043039, ECO:0000269|PubMed:25918421, ECO:0000269|PubMed:26280335, ECO:0000269|PubMed:26623517, ECO:0000269|PubMed:30598546, ECO:0000269|PubMed:30630874}. Cytoplasmic granule {ECO:0000269|PubMed:11987239}. Cell membrane {ECO:0000269|PubMed:10593990, ECO:0000269|PubMed:11953314, ECO:0000269|PubMed:11987239, ECO:0000269|PubMed:21143716}; Multi-pass membrane protein {ECO:0000269|PubMed:25918421, ECO:0000269|PubMed:26623517, ECO:0000269|PubMed:30598546, ECO:0000269|PubMed:30630874}. Cell projection, growth cone {ECO:0000269|PubMed:15004326}. Early endosome {ECO:0000269|PubMed:25394380}. Early endosome membrane {ECO:0000305|PubMed:25394380}; Multi-pass membrane protein {ECO:0000269|PubMed:25918421, ECO:0000269|PubMed:26623517, ECO:0000269|PubMed:30598546, ECO:0000269|PubMed:30630874}. Cell projection, neuron projection {ECO:0000269|PubMed:15004326}. Cell projection, axon {ECO:0000250|UniProtKB:Q4JIM4}. Cell junction, synapse {ECO:0000250|UniProtKB:Q4JIM4}. Note=Translocates with bound NOTCH1 from the endoplasmic reticulum and/or Golgi to the cell surface (PubMed:10593990). Colocalizes with CDH1/2 at sites of cell-cell contact. Colocalizes with CTNNB1 in the endoplasmic reticulum and the proximity of the plasma membrane (PubMed:9738936). Also present in azurophil granules of neutrophils (PubMed:11987239). Colocalizes with UBQLN1 in the cell membrane and in cytoplasmic juxtanuclear structures called aggresomes (PubMed:21143716). {ECO:0000269|PubMed:10593990, ECO:0000269|PubMed:11987239, ECO:0000269|PubMed:21143716, ECO:0000269|PubMed:9738936}.	aggresome [GO:0016235]; apical plasma membrane [GO:0016324]; axon [GO:0030424]; azurophil granule membrane [GO:0035577]; cell [GO:0005623]; cell cortex [GO:0005938]; cell junction [GO:0030054]; cell surface [GO:0009986]; centrosome [GO:0005813]; ciliary rootlet [GO:0035253]; dendritic shaft [GO:0043198]; early endosome membrane [GO:0031901]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; gamma-secretase complex [GO:0070765]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; growth cone [GO:0030426]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; integral component of presynaptic membrane [GO:0099056]; kinetochore [GO:0000776]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; membrane raft [GO:0045121]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; neuromuscular junction [GO:0031594]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; nuclear membrane [GO:0031965]; nuclear outer membrane [GO:0005640]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; rough endoplasmic reticulum [GO:0005791]; sarcolemma [GO:0042383]; smooth endoplasmic reticulum [GO:0005790]; synaptic vesicle [GO:0008021]; Z disc [GO:0030018]	Detected in azurophile granules in neutrophils and in platelet cytoplasmic granules (at protein level) (PubMed:11987239). Expressed in a wide range of tissues including various regions of the brain, liver, spleen and lymph nodes (PubMed:7596406, PubMed:8641442, PubMed:8574969). {ECO:0000269|PubMed:11987239, ECO:0000269|PubMed:7596406, ECO:0000269|PubMed:8574969, ECO:0000269|PubMed:8641442}.	5663;	2KR6;4UIS;5A63;5FN2;5FN3;5FN4;5FN5;6IDF;6IYC;	23	0.9163146495819092
1018	Q687X5	Metalloreductase STEAP4 (EC 1.16.1.9) (Six-transmembrane epithelial antigen of prostate 4) (SixTransMembrane protein of prostate 2) (Tumor necrosis factor, alpha-induced protein 9)	459	9606	STEAP4	Cell membrane {ECO:0000269|PubMed:15897894, ECO:0000269|PubMed:18430367}; Multi-pass membrane protein {ECO:0000269|PubMed:30337524}. Golgi apparatus membrane {ECO:0000269|PubMed:15897894}; Multi-pass membrane protein {ECO:0000269|PubMed:30337524}. Early endosome membrane {ECO:0000269|PubMed:15897894}; Multi-pass membrane protein {ECO:0000269|PubMed:30337524}.	early endosome membrane [GO:0031901]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]	Ubiquitous. Highly expressed in adipose tissue. Expressed in placenta, lung, heart and prostate. Detected at lower levels in liver, skeletal muscle, pancreas, testis and small intestine. Highly expressed in joints of patients with rheumatoid arthritis and localized with CD68 cells, a marker for macrophages. {ECO:0000269|PubMed:15897894, ECO:0000269|PubMed:16227996, ECO:0000269|PubMed:18381574, ECO:0000269|PubMed:18430367, ECO:0000269|PubMed:19289123, ECO:0000269|PubMed:19660107}.	79689;	6HCY;6HD1;	1	0.7021393001079559
1019	O75475	PC4 and SFRS1-interacting protein (CLL-associated antigen KW-7) (Dense fine speckles 70 kDa protein) (DFS 70) (Lens epithelium-derived growth factor) (Transcriptional coactivator p75/p52)	530	9606	PSIP1	Nucleus {ECO:0000269|PubMed:15642333, ECO:0000269|PubMed:9885563}. Note=Remains chromatin-associated throughout the cell cycle.	cytosol [GO:0005829]; nuclear chromatin [GO:0000790]; nuclear heterochromatin [GO:0005720]; nuclear periphery [GO:0034399]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcriptionally active chromatin [GO:0035327]	Widely expressed. Expressed at high level in the thymus. Expressed in fetal and adult brain. Expressed in neurons, but not astrocytes. Markedly elevated in fetal as compared to adult brain. In the adult brain, expressed in the subventricular zone (SVZ), in hippocampus, and undetectable elsewhere. In the fetal brain, expressed in the germinal neuroepithelium and cortical plate regions. {ECO:0000269|PubMed:15642333, ECO:0000269|PubMed:9822615}.	11168;	1Z9E;2B4J;2M16;2MSR;2MTN;2N3A;3F9K;3HPG;3HPH;3U88;3ZEH;4FU6;5N88;5OYM;5YI9;6EMO;6EMP;6EMQ;6EMR;6S01;	8	0.8507373034954071
1020	Q9UK58	Cyclin-L1 (Cyclin-L)	526	9606	CCNL1	Nucleus speckle {ECO:0000269|PubMed:18216018}. Nucleus, nucleoplasm {ECO:0000269|PubMed:18216018}. Note=Found in nuclear intrachromatin granules clusters (IGC), also called nuclear speckles, which are storage compartments for nuclear proteins involved in mRNA processing. {ECO:0000250}.	nuclear speck [GO:0016607]; nucleus [GO:0005634]	Widely expressed. Overexpression in primary tumors of head and neck squamous cell carcinomas (HNSCC). {ECO:0000269|PubMed:11980906, ECO:0000269|PubMed:12414649, ECO:0000269|PubMed:15700036, ECO:0000269|PubMed:18216018}.	57018;	NA;	1	0.6343091249465942
1021	P35638	DNA damage-inducible transcript 3 protein (DDIT-3) (C/EBP zeta) (C/EBP-homologous protein) (CHOP) (C/EBP-homologous protein 10) (CHOP-10) (CCAAT/enhancer-binding protein homologous protein) (Growth arrest and DNA damage-inducible protein GADD153)	169	9606	DDIT3	Cytoplasm {ECO:0000269|PubMed:29083303}. Nucleus {ECO:0000269|PubMed:29083303}. Note=Present in the cytoplasm under non-stressed conditions and ER stress leads to its nuclear accumulation.	cell [GO:0005623]; CHOP-ATF3 complex [GO:1990622]; CHOP-ATF4 complex [GO:1990617]; CHOP-C/EBP complex [GO:0036488]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; late endosome [GO:0005770]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-DNA complex [GO:0032993]		1649;	NA;	12	0.8413389980792999
1022	P05451	Lithostathine-1-alpha (Islet cells regeneration factor) (ICRF) (Islet of Langerhans regenerating protein) (REG) (Pancreatic stone protein) (PSP) (Pancreatic thread protein) (PTP) (Regenerating islet-derived protein 1-alpha) (REG-1-alpha) (Regenerating protein I alpha)	166	9606	REG1A	Secreted.	basal part of cell [GO:0045178]; cytosol [GO:0005829]; dendrite membrane [GO:0032590]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; growth cone [GO:0030426]; neuronal cell body membrane [GO:0032809]; perinuclear region of cytoplasm [GO:0048471]; protein-containing complex [GO:0032991]; zymogen granule [GO:0042588]	In pancreatic acinar cells and, in lower levels, in brain. Enhanced expression of PSP-related transcripts and intraneuronal accumulation of PSP-like proteins is found in brain from Alzheimer disease and Down syndrome patients. {ECO:0000269|PubMed:2394826}.	5967;	1LIT;1QDD;	2	0.6487300932407379
1023	Q5T4F7	Secreted frizzled-related protein 5 (sFRP-5) (Frizzled-related protein 1b) (FRP-1b) (Secreted apoptosis-related protein 3) (SARP-3)	317	9606	SFRP5	Secreted {ECO:0000250}.	extracellular space [GO:0005615]	Highly expressed in the retinal pigment epithelium (RPE) and pancreas. Weak expression in heart, liver and muscle. {ECO:0000269|PubMed:10072424, ECO:0000269|PubMed:9391078, ECO:0000269|PubMed:9642118}.	6425;	NA;	2	0.5472493588924408
1024	Q07869	Peroxisome proliferator-activated receptor alpha (PPAR-alpha) (Nuclear receptor subfamily 1 group C member 1)	468	9606	PPARA	Nucleus.	nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]	Skeletal muscle, liver, heart and kidney. Expressed in monocytes (PubMed:28167758). {ECO:0000269|PubMed:28167758, ECO:0000269|PubMed:7981125, ECO:0000269|PubMed:8993548}.	5465;	1I7G;1K7L;1KKQ;2NPA;2P54;2REW;2ZNN;3ET1;3FEI;3G8I;3KDT;3KDU;3SP6;3VI8;4BCR;4CI4;5AZT;5HYK;6KXX;6KXY;6L96;	10	0.8497251808643341
1025	P16870	Carboxypeptidase E (CPE) (EC 3.4.17.10) (Carboxypeptidase H) (CPH) (Enkephalin convertase) (Prohormone-processing carboxypeptidase)	476	9606	CPE	[Isoform 1]: Cytoplasmic vesicle, secretory vesicle {ECO:0000250|UniProtKB:Q00493}. Cytoplasmic vesicle, secretory vesicle membrane {ECO:0000250|UniProtKB:P15087}; Peripheral membrane protein {ECO:0000250|UniProtKB:P15087}. Secreted {ECO:0000250|UniProtKB:P15087}. Note=Associated with the secretory granule membrane through direct binding to lipid rafts in intragranular conditions. {ECO:0000250|UniProtKB:Q00493}.; [Isoform 2]: Nucleus {ECO:0000269|PubMed:21285511}.	extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; secretory granule membrane [GO:0030667]; transport vesicle membrane [GO:0030658]	Isoform 2, but not isoform 1, is overexpressed in hepatocellular carcinoma (at protein level), as well as in other tumors, including pheochromocytomas and paragangliomas. {ECO:0000269|PubMed:21285511}.	1363;	NA;	6	0.7399249851703644
1026	P60900	Proteasome subunit alpha type-6 (EC 3.4.25.1) (27 kDa prosomal protein) (PROS-27) (p27K) (Macropain iota chain) (Multicatalytic endopeptidase complex iota chain) (Proteasome iota chain)	246	9606	PSMA6	Cytoplasm {ECO:0000269|PubMed:12181345}. Nucleus {ECO:0000269|PubMed:12181345}. Note=Colocalizes with TRIM5 in cytoplasmic bodies. {ECO:0000250|UniProtKB:Q9QUM9}.	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; myofibril [GO:0030016]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932]; polysome [GO:0005844]; proteasome complex [GO:0000502]; proteasome core complex [GO:0005839]; proteasome core complex, alpha-subunit complex [GO:0019773]; sarcomere [GO:0030017]		5687;	4R3O;4R67;5A0Q;5GJQ;5GJR;5L4G;5LE5;5LEX;5LEY;5LEZ;5LF0;5LF1;5LF3;5LF4;5LF6;5LF7;5LN3;5M32;5T0C;5T0G;5T0H;5T0I;5T0J;5VFO;5VFP;5VFQ;5VFR;5VFS;5VFT;5VFU;6AVO;6E5B;6KWY;6MSB;6MSD;6MSG;6MSH;6MSK;6R70;6REY;6RGQ;	17	0.9142203867435456
1027	Q8WUD6	Cholinephosphotransferase 1 (hCPT1) (EC 2.7.8.2) (AAPT1-like protein) (Diacylglycerol cholinephosphotransferase 1)	406	9606	CHPT1	Golgi apparatus membrane {ECO:0000269|PubMed:12221122}; Multi-pass membrane protein {ECO:0000269|PubMed:12221122}.	endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]	Highly expressed in testis, colon, small intestine, heart, prostate and spleen. Also detected in kidney, skeletal muscle, pancreas, leukocytes, ovary and thymus. Weakly expressed in the brain, placenta and lung. Overexpressed in cancerous breast epithelial cell lines. {ECO:0000269|PubMed:10893425, ECO:0000269|PubMed:12359261}.	56994;	NA;	4	0.6467542707920074
1028	P01116	GTPase KRas (K-Ras 2) (Ki-Ras) (c-K-ras) (c-Ki-ras) [Cleaved into: GTPase KRas, N-terminally processed]	189	9606	KRAS	Cell membrane {ECO:0000269|PubMed:22431598, ECO:0000269|PubMed:23698361}; Lipid-anchor {ECO:0000305|PubMed:23698361}; Cytoplasmic side {ECO:0000305|PubMed:23698361}. Cytoplasm, cytosol {ECO:0000269|PubMed:23698361}.	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; focal adhesion [GO:0005925]; membrane [GO:0016020]; membrane raft [GO:0045121]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]		3845;	1D8D;1D8E;1KZO;1KZP;1N4P;1N4Q;1N4R;1N4S;3GFT;4DSN;4DSO;4EPR;4EPT;4EPV;4EPW;4EPX;4EPY;4L8G;4LDJ;4LPK;4LRW;4LUC;4LV6;4LYF;4LYH;4LYJ;4M1O;4M1S;4M1T;4M1W;4M1Y;4M21;4M22;4NMM;4OBE;4PZY;4PZZ;4Q01;4Q02;4Q03;4QL3;4TQ9;4TQA;4WA7;5F2E;5KYK;5MLA;5MLB;5O2S;5O2T;5OCG;5OCO;5OCT;5TAR;5TB5;5UFE;5UFQ;5UK9;5UQW;5US4;5USJ;5V6S;5V6V;5V71;5V9L;5V9O;5V9U;5VBM;5VP7;5VPI;5VPY;5VPZ;5VQ0;5VQ1;5VQ2;5VQ6;5VQ8;5W22;5WHA;5WHB;5WHD;5WHE;5WLB;5WPM;5XCO;5YXZ;5YY1;6ARK;6ASA;6ASE;6B0V;6B0Y;6BOF;6BP1;6CC9;6CCH;6CCX;6CU6;6E6F;6E6G;6EPL;6EPM;6EPN;6EPO;6EPP;6F76;6FA1;6FA2;6FA3;6FA4;6GJ5;6GJ6;6GJ7;6GJ8;6GOD;6GOE;6GOF;6GOG;6GOM;6GQT;6GQW;6GQX;6GQY;6H46;6H47;6M9W;6MBQ;6MBT;6MBU;6MNX;6MQG;6MQN;6MS9;6MTA;6N2J;6N2K;6O36;6O46;6OB2;6OB3;6OIM;6P0Z;6P8W;6P8X;6P8Y;6P8Z;6PGO;6PGP;6PQ3;6PTS;6PTW;6QUU;6QUV;6QUW;6QUX;6T5B;6T5V;6TAM;6TAN;6USX;6USZ;6UT0;6V5L;6W4E;6W4F;	11	0.8642084002494812
1029	P11021	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)	654	9606	HSPA5	Endoplasmic reticulum lumen {ECO:0000269|PubMed:21080038, ECO:0000269|PubMed:21289099, ECO:0000269|PubMed:23990668, ECO:0000269|PubMed:29497057}. Melanosome {ECO:0000269|PubMed:12643545}. Cytoplasm {ECO:0000250|UniProtKB:P20029}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV. {ECO:0000269|PubMed:12643545}.	cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum chaperone complex [GO:0034663]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; integral component of endoplasmic reticulum membrane [GO:0030176]; intracellular membrane-bounded organelle [GO:0043231]; melanosome [GO:0042470]; membrane [GO:0016020]; midbody [GO:0030496]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; smooth endoplasmic reticulum [GO:0005790]		3309;	3IUC;3LDL;3LDN;3LDO;3LDP;5E84;5E85;5E86;5EVZ;5EX5;5EXW;5EY4;5F0X;5F1X;5F2R;6ASY;6CZ1;6DFM;6DFO;6DO2;6DWS;	72	0.951067715883255
1030	P01562	Interferon alpha-1/13 (IFN-alpha-1/13) (Interferon alpha-D) (LeIF D)	189	9606	IFNA1; IFNA13	Secreted.	extracellular region [GO:0005576]; extracellular space [GO:0005615]		3439;3447;	3UX9;	2	0.579519373178482
1031	P12004	Proliferating cell nuclear antigen (PCNA) (Cyclin)	261	9606	PCNA	Nucleus {ECO:0000269|PubMed:24115439, ECO:0000269|PubMed:24939902}. Note=Colocalizes with CREBBP, EP300 and POLD1 to sites of DNA damage (PubMed:24939902). Forms nuclear foci representing sites of ongoing DNA replication and vary in morphology and number during S phase. Together with APEX2, is redistributed in discrete nuclear foci in presence of oxidative DNA damaging agents. {ECO:0000269|PubMed:24939902}.	centrosome [GO:0005813]; chromatin [GO:0000785]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; extracellular exosome [GO:0070062]; nuclear body [GO:0016604]; nuclear chromosome, telomeric region [GO:0000784]; nuclear lamina [GO:0005652]; nuclear replication fork [GO:0043596]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PCNA complex [GO:0043626]; PCNA-p21 complex [GO:0070557]; replication fork [GO:0005657]; replisome [GO:0030894]		5111;	1AXC;1U76;1U7B;1UL1;1VYJ;1VYM;1W60;2ZVK;2ZVL;2ZVM;3JA9;3P87;3TBL;3VKX;3WGW;4D2G;4RJF;4ZTD;5E0T;5E0U;5E0V;5IY4;5MAV;5MLO;5MLW;5MOM;5YCO;5YD8;6CBI;6EHT;6FCM;6FCN;6GIS;6GWS;6HVO;6K3A;6QC0;6QCG;6S1M;6S1N;6S1O;6TNY;6TNZ;6VVO;	31	0.9412866055965423
1032	P08603	Complement factor H (H factor 1)	1231	9606	CFH	Secreted.	blood microparticle [GO:0072562]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]	Expressed in the retinal pigment epithelium (at protein level) (PubMed:25136834). CFH is one of the most abundant complement components in blood where the liver is the major source of CFH protein in vivo. in addition, CFH is secreted by additional cell types including monocytes, fibroblasts, or endothelial cells (PubMed:6444659, PubMed:2968404, PubMed:2139673, PubMed:25136834). {ECO:0000269|PubMed:2139673, ECO:0000269|PubMed:25136834, ECO:0000269|PubMed:2968404, ECO:0000269|PubMed:6444659}.	3075;	1FHC;1HAQ;1HCC;1HFH;1HFI;1KOV;2BZM;2G7I;2IC4;2JGW;2JGX;2KMS;2QFG;2QFH;2RLP;2RLQ;2UWN;2V8E;2W80;2W81;2WII;2XQW;3GAU;3GAV;3GAW;3KXV;3KZJ;3OXU;3R62;3RJ3;3SW0;4AYD;4AYE;4AYI;4AYM;4B2R;4B2S;4J38;4K12;4ONT;4ZH1;5NBQ;5O32;5O35;5WTB;6ATG;	9	0.7173021733760834
1033	P42574	Caspase-3 (CASP-3) (EC 3.4.22.56) (Apopain) (Cysteine protease CPP32) (CPP-32) (Protein Yama) (SREBP cleavage activity 1) (SCA-1) [Cleaved into: Caspase-3 subunit p17; Caspase-3 subunit p12]	277	9606	CASP3	Cytoplasm.	cytoplasm [GO:0005737]; cytosol [GO:0005829]; death-inducing signaling complex [GO:0031264]; membrane raft [GO:0045121]; neuronal cell body [GO:0043025]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	Highly expressed in lung, spleen, heart, liver and kidney. Moderate levels in brain and skeletal muscle, and low in testis. Also found in many cell lines, highest expression in cells of the immune system.	836;	1CP3;1GFW;1I3O;1NME;1NMQ;1NMS;1PAU;1QX3;1RE1;1RHJ;1RHK;1RHM;1RHQ;1RHR;1RHU;2C1E;2C2K;2C2M;2C2O;2CDR;2CJX;2CJY;2CNK;2CNL;2CNN;2CNO;2DKO;2H5I;2H5J;2H65;2J30;2J31;2J32;2J33;2XYG;2XYH;2XYP;2XZD;2XZT;2Y0B;3DEH;3DEI;3DEJ;3DEK;3EDQ;3GJQ;3GJR;3GJS;3GJT;3H0E;3ITN;3KJF;3PCX;3PD0;3PD1;4DCJ;4DCO;4DCP;4EHA;4EHD;4EHF;4EHH;4EHK;4EHL;4EHN;4JJE;4JQY;4JQZ;4JR0;4PRY;4PS0;4QTX;4QTY;4QU0;4QU5;4QU8;4QU9;4QUA;4QUB;4QUD;4QUE;4QUG;4QUH;4QUI;4QUJ;4QUL;5I9B;5I9T;5IAB;5IAE;5IAG;5IAJ;5IAK;5IAN;5IAR;5IAS;5IBC;5IBP;5IBR;5IC4;	42	0.9486562550067902
